vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2022-2667		False	editor-sdk-react	npm	pkg:npm/editor-sdk-react	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-5458		False	pretyms	npm	pkg:npm/pretyms	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-8363		False	@diotoborg/incidunt-architecto	npm	pkg:npm/%40diotoborg/incidunt-architecto	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-7096		False	msa-common	npm	pkg:npm/msa-common	SEMVER	0	None_fixed	None_last_affected	['1.0.0', '1.0.1', '1.0.2', '1.0.3']
GHSA-5vj8-3v2h-h38v		True	next	npm	pkg:npm/next	SEMVER	0.9.9	5.1.0	None_last_affected	[]
MAL-2023-8108		False	surf-sharekit-frontend	npm	pkg:npm/surf-sharekit-frontend	SEMVER	0	None_fixed	None_last_affected	['9.9.9', '9.9.8', '9.9.7']
MAL-2025-1670		False	snap-design-system-icons	npm	pkg:npm/snap-design-system-icons	SEMVER	0	None_fixed	None_last_affected	['10.9.9', '9.9.9', '11.9.9', '12.9.9', '13.9.9']
MAL-2024-567		False	wlwz-2312-4401	npm	pkg:npm/wlwz-2312-4401	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-63		False	@aia-digital/request-module	npm	pkg:npm/%40aia-digital/request-module	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3426		False	gqbijrfodwhstecm	npm	pkg:npm/gqbijrfodwhstecm	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-9122		False	a0npiv	npm	pkg:npm/a0npiv	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-4619		False	mitui-comp-common	npm	pkg:npm/mitui-comp-common	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-6624		False	tracking-pixel	npm	pkg:npm/tracking-pixel	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-665		False	ozstesting-pt	npm	pkg:npm/ozstesting-pt	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-1512		False	developer-integrity-avishek	npm	pkg:npm/developer-integrity-avishek	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-9r7h-6639-v5mw		True	bootstrap-select	npm	pkg:npm/bootstrap-select	SEMVER	0	1.13.6	None_last_affected	[]
MAL-2024-10684		False	styledcomps	npm	pkg:npm/styledcomps	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-h3m2-h22h-695r		True	ali-contributor	npm	pkg:npm/ali-contributor	SEMVER	0.0.0	None_fixed	None_last_affected	[]
MAL-2024-11996		False	internallib_v693	npm	pkg:npm/internallib_v693	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-1220		False	insights-card-component	npm	pkg:npm/insights-card-component	SEMVER	0	None_fixed	None_last_affected	['23.5.0']
MAL-2022-3076		False	flipper-plugin-ribtree	npm	pkg:npm/flipper-plugin-ribtree	SEMVER	0	None_fixed	None_last_affected	[]
